telematics_event_id,vehicle_id,client_id,telematics_device_id,device_firmware_version,event_date,provider_name,distance_km,idle_minutes,harsh_events_count,gps_fix_rate_pct
TEL-0000606,VEH-00072,CLI-0014,TELDEV-000072,4.2.1,2026-03-04,Synthetic GPS Cloud,355.8,74,1,96.66
TEL-0000607,VEH-00072,CLI-0014,TELDEV-000072,4.3.0,2026-03-05,Synthetic OEM Connect,275.7,18,3,97.55
TEL-0000608,VEH-00072,CLI-0014,TELDEV-000072,4.2.1,2026-03-06,Synthetic OEM Connect,40.8,82,1,93.5
TEL-0000609,VEH-00072,CLI-0014,TELDEV-000072,5.0.2,2026-03-07,Synthetic OEM Connect,316.1,33,5,91.54
TEL-0000610,VEH-00072,CLI-0014,TELDEV-000072,4.3.0,2026-03-08,Synthetic OEM Connect,330.7,89,4,94.82
TEL-0000611,VEH-00072,CLI-0014,TELDEV-000072,5.0.2,2026-03-09,Synthetic GPS Cloud,319.8,18,4,88.31
TEL-0000612,VEH-00072,CLI-0014,TELDEV-000072,4.3.0,2026-03-10,Synthetic Safety Telematics,152.3,37,4,99.34
TEL-0000613,VEH-00072,CLI-0014,TELDEV-000072,4.2.1,2026-03-11,Synthetic Safety Telematics,266.2,60,7,96.08
TEL-0000614,VEH-00072,CLI-0014,TELDEV-000072,4.2.1,2026-03-12,Synthetic Safety Telematics,338.2,16,2,95.29
TEL-0000615,VEH-00072,CLI-0014,TELDEV-000072,4.3.0,2026-03-13,Synthetic OEM Connect,267.4,3,3,95.0
TEL-0000616,VEH-00072,CLI-0014,TELDEV-000072,4.2.1,2026-03-14,Synthetic Safety Telematics,5.1,46,6,93.72
TEL-0000617,VEH-00116,CLI-0014,TELDEV-000116,4.2.1,2026-03-01,Synthetic OEM Connect,270.4,75,5,94.28
TEL-0000618,VEH-00116,CLI-0014,TELDEV-000116,4.3.0,2026-03-02,Synthetic OEM Connect,272.3,67,7,90.1
TEL-0000619,VEH-00116,CLI-0014,TELDEV-000116,4.3.0,2026-03-03,Synthetic GPS Cloud,280.9,8,5,90.7
TEL-0000620,VEH-00116,CLI-0014,TELDEV-000116,4.2.1,2026-03-04,Synthetic GPS Cloud,63.0,77,1,95.8
TEL-0000621,VEH-00116,CLI-0014,TELDEV-000116,4.3.0,2026-03-05,Synthetic OEM Connect,192.9,81,0,98.08
TEL-0000622,VEH-00116,CLI-0014,TELDEV-000116,5.0.2,2026-03-06,Synthetic GPS Cloud,311.4,46,0,92.78
TEL-0000623,VEH-00116,CLI-0014,TELDEV-000116,4.2.1,2026-03-07,Synthetic OEM Connect,213.1,34,1,99.65
TEL-0000624,VEH-00116,CLI-0014,TELDEV-000116,4.2.1,2026-03-08,Synthetic OEM Connect,238.0,31,3,91.07
TEL-0000625,VEH-00116,CLI-0014,TELDEV-000116,5.0.2,2026-03-09,Synthetic GPS Cloud,289.7,83,3,90.74
TEL-0000626,VEH-00116,CLI-0014,TELDEV-000116,5.0.2,2026-03-10,Synthetic OEM Connect,74.5,77,4,94.62
TEL-0000627,VEH-00116,CLI-0014,TELDEV-000116,4.2.1,2026-03-11,Synthetic Safety Telematics,79.8,8,2,94.27
TEL-0000628,VEH-00116,CLI-0014,TELDEV-000116,4.2.1,2026-03-12,Synthetic GPS Cloud,95.6,74,7,93.57
TEL-0000629,VEH-00116,CLI-0014,TELDEV-000116,5.0.2,2026-03-13,Synthetic GPS Cloud,133.9,81,1,90.36
TEL-0000630,VEH-00116,CLI-0014,TELDEV-000116,4.2.1,2026-03-14,Synthetic OEM Connect,35.0,25,1,94.51
TEL-0000631,VEH-00143,CLI-0004,TELDEV-000143,4.2.1,2026-03-01,Synthetic Safety Telematics,204.6,72,0,94.98
TEL-0000632,VEH-00143,CLI-0004,TELDEV-000143,4.2.1,2026-03-02,Synthetic Safety Telematics,372.3,82,3,95.07
TEL-0000633,VEH-00143,CLI-0004,TELDEV-000143,5.0.2,2026-03-03,Synthetic Safety Telematics,317.3,0,4,97.05
TEL-0000634,VEH-00143,CLI-0004,TELDEV-000143,5.0.2,2026-03-04,Synthetic OEM Connect,206.9,22,5,94.09
TEL-0000635,VEH-00143,CLI-0004,TELDEV-000143,5.0.2,2026-03-05,Synthetic OEM Connect,399.6,38,4,98.41
TEL-0000636,VEH-00143,CLI-0004,TELDEV-000143,4.2.1,2026-03-06,Synthetic OEM Connect,115.6,71,4,95.51
TEL-0000637,VEH-00143,CLI-0004,TELDEV-000143,4.2.1,2026-03-07,Synthetic GPS Cloud,204.8,40,7,93.95
TEL-0000638,VEH-00143,CLI-0004,TELDEV-000143,4.2.1,2026-03-08,Synthetic GPS Cloud,319.4,86,4,89.13
TEL-0000639,VEH-00143,CLI-0004,TELDEV-000143,4.3.0,2026-03-09,Synthetic OEM Connect,267.9,68,2,90.32
TEL-0000640,VEH-00143,CLI-0004,TELDEV-000143,4.2.1,2026-03-10,Synthetic GPS Cloud,89.6,64,4,91.84
TEL-0000641,VEH-00143,CLI-0004,TELDEV-000143,5.0.2,2026-03-11,Synthetic OEM Connect,43.2,38,3,94.85
TEL-0000642,VEH-00143,CLI-0004,TELDEV-000143,4.2.1,2026-03-12,Synthetic OEM Connect,65.7,50,2,98.23
TEL-0000643,VEH-00143,CLI-0004,TELDEV-000143,5.0.2,2026-03-13,Synthetic Safety Telematics,66.0,66,7,95.84
TEL-0000644,VEH-00143,CLI-0004,TELDEV-000143,4.3.0,2026-03-14,Synthetic Safety Telematics,113.1,33,7,99.21
TEL-0000645,VEH-00101,CLI-0005,TELDEV-000101,4.3.0,2026-03-01,Synthetic OEM Connect,60.9,42,5,97.95
TEL-0000646,VEH-00101,CLI-0005,TELDEV-000101,4.3.0,2026-03-02,Synthetic OEM Connect,129.4,72,6,97.15
TEL-0000647,VEH-00101,CLI-0005,TELDEV-000101,4.2.1,2026-03-03,Synthetic OEM Connect,23.2,52,5,95.75
TEL-0000648,VEH-00101,CLI-0005,TELDEV-000101,4.2.1,2026-03-04,Synthetic OEM Connect,322.2,2,3,90.5
TEL-0000649,VEH-00101,CLI-0005,TELDEV-000101,5.0.2,2026-03-05,Synthetic OEM Connect,123.8,47,0,91.86
TEL-0000650,VEH-00101,CLI-0005,TELDEV-000101,4.3.0,2026-03-06,Synthetic OEM Connect,234.4,94,3,97.57
TEL-0000651,VEH-00101,CLI-0005,TELDEV-000101,5.0.2,2026-03-07,Synthetic Safety Telematics,184.8,35,1,88.89
TEL-0000652,VEH-00101,CLI-0005,TELDEV-000101,4.2.1,2026-03-08,Synthetic OEM Connect,303.6,92,7,99.42
TEL-0000653,VEH-00101,CLI-0005,TELDEV-000101,4.2.1,2026-03-09,Synthetic Safety Telematics,163.8,90,7,91.0
TEL-0000654,VEH-00101,CLI-0005,TELDEV-000101,5.0.2,2026-03-10,Synthetic Safety Telematics,157.5,12,0,95.68
TEL-0000655,VEH-00101,CLI-0005,TELDEV-000101,4.3.0,2026-03-11,Synthetic Safety Telematics,155.2,36,1,93.66
TEL-0000656,VEH-00101,CLI-0005,TELDEV-000101,5.0.2,2026-03-12,Synthetic GPS Cloud,136.3,93,6,97.89
TEL-0000657,VEH-00101,CLI-0005,TELDEV-000101,4.2.1,2026-03-13,Synthetic Safety Telematics,125.5,25,1,93.26
TEL-0000658,VEH-00101,CLI-0005,TELDEV-000101,4.3.0,2026-03-14,Synthetic Safety Telematics,229.6,84,4,94.68
TEL-0000659,VEH-00068,CLI-0005,TELDEV-000068,4.3.0,2026-03-01,Synthetic Safety Telematics,9.2,8,5,99.49
TEL-0000660,VEH-00068,CLI-0005,TELDEV-000068,4.3.0,2026-03-02,Synthetic OEM Connect,313.9,27,2,91.86
TEL-0000661,VEH-00068,CLI-0005,TELDEV-000068,4.2.1,2026-03-03,Synthetic OEM Connect,152.1,25,4,91.06
TEL-0000662,VEH-00068,CLI-0005,TELDEV-000068,5.0.2,2026-03-04,Synthetic GPS Cloud,58.9,82,6,93.13
TEL-0000663,VEH-00068,CLI-0005,TELDEV-000068,4.3.0,2026-03-05,Synthetic GPS Cloud,349.3,7,5,88.19
TEL-0000664,VEH-00068,CLI-0005,TELDEV-000068,4.3.0,2026-03-06,Synthetic GPS Cloud,403.1,41,7,91.39
TEL-0000665,VEH-00068,CLI-0005,TELDEV-000068,4.3.0,2026-03-07,Synthetic Safety Telematics,28.2,9,1,99.69
TEL-0000666,VEH-00068,CLI-0005,TELDEV-000068,4.2.1,2026-03-08,Synthetic Safety Telematics,66.5,65,1,94.89
TEL-0000667,VEH-00068,CLI-0005,TELDEV-000068,4.3.0,2026-03-09,Synthetic Safety Telematics,273.1,24,1,97.21
TEL-0000668,VEH-00068,CLI-0005,TELDEV-000068,4.3.0,2026-03-10,Synthetic OEM Connect,195.6,94,2,95.81
TEL-0000669,VEH-00068,CLI-0005,TELDEV-000068,4.2.1,2026-03-11,Synthetic GPS Cloud,272.1,43,7,94.33
TEL-0000670,VEH-00068,CLI-0005,TELDEV-000068,5.0.2,2026-03-12,Synthetic Safety Telematics,344.5,55,0,92.82
TEL-0000671,VEH-00068,CLI-0005,TELDEV-000068,4.3.0,2026-03-13,Synthetic GPS Cloud,261.9,49,0,88.1
TEL-0000672,VEH-00068,CLI-0005,TELDEV-000068,4.3.0,2026-03-14,Synthetic OEM Connect,63.2,28,5,94.39
TEL-0000673,VEH-00063,CLI-0016,TELDEV-000063,5.0.2,2026-03-01,Synthetic Safety Telematics,84.1,73,5,98.72
TEL-0000674,VEH-00063,CLI-0016,TELDEV-000063,5.0.2,2026-03-02,Synthetic Safety Telematics,64.1,18,3,91.7
TEL-0000675,VEH-00063,CLI-0016,TELDEV-000063,4.2.1,2026-03-03,Synthetic GPS Cloud,224.0,5,2,94.48
TEL-0000676,VEH-00063,CLI-0016,TELDEV-000063,4.2.1,2026-03-04,Synthetic OEM Connect,365.6,29,3,90.42
TEL-0000677,VEH-00063,CLI-0016,TELDEV-000063,4.2.1,2026-03-05,Synthetic OEM Connect,416.2,29,3,97.27
TEL-0000678,VEH-00063,CLI-0016,TELDEV-000063,4.2.1,2026-03-06,Synthetic GPS Cloud,368.6,56,1,98.01
TEL-0000679,VEH-00063,CLI-0016,TELDEV-000063,4.3.0,2026-03-07,Synthetic GPS Cloud,186.5,95,3,92.56
TEL-0000680,VEH-00063,CLI-0016,TELDEV-000063,4.3.0,2026-03-08,Synthetic OEM Connect,167.7,26,6,95.08
TEL-0000681,VEH-00063,CLI-0016,TELDEV-000063,4.2.1,2026-03-09,Synthetic GPS Cloud,407.1,64,1,89.95
TEL-0000682,VEH-00063,CLI-0016,TELDEV-000063,4.2.1,2026-03-10,Synthetic GPS Cloud,395.1,94,5,97.0
TEL-0000683,VEH-00063,CLI-0016,TELDEV-000063,4.3.0,2026-03-11,Synthetic OEM Connect,80.2,11,5,93.74
TEL-0000684,VEH-00063,CLI-0016,TELDEV-000063,5.0.2,2026-03-12,Synthetic GPS Cloud,396.9,2,0,92.56
TEL-0000685,VEH-00063,CLI-0016,TELDEV-000063,4.3.0,2026-03-13,Synthetic OEM Connect,403.9,12,5,92.32
TEL-0000686,VEH-00063,CLI-0016,TELDEV-000063,4.3.0,2026-03-14,Synthetic GPS Cloud,182.3,83,4,90.75
TEL-0000687,VEH-00118,CLI-0005,TELDEV-000118,5.0.2,2026-03-01,Synthetic GPS Cloud,273.2,49,7,88.19
TEL-0000688,VEH-00118,CLI-0005,TELDEV-000118,4.3.0,2026-03-02,Synthetic Safety Telematics,271.9,41,0,89.69
TEL-0000689,VEH-00118,CLI-0005,TELDEV-000118,4.2.1,2026-03-03,Synthetic GPS Cloud,237.1,16,2,89.68
TEL-0000690,VEH-00118,CLI-0005,TELDEV-000118,4.3.0,2026-03-04,Synthetic GPS Cloud,25.7,26,4,92.46
TEL-0000691,VEH-00118,CLI-0005,TELDEV-000118,4.3.0,2026-03-05,Synthetic GPS Cloud,176.1,22,2,96.9
TEL-0000692,VEH-00118,CLI-0005,TELDEV-000118,5.0.2,2026-03-06,Synthetic GPS Cloud,153.3,14,2,88.36
TEL-0000693,VEH-00118,CLI-0005,TELDEV-000118,4.2.1,2026-03-07,Synthetic OEM Connect,169.5,47,4,95.46
TEL-0000694,VEH-00118,CLI-0005,TELDEV-000118,4.2.1,2026-03-08,Synthetic GPS Cloud,139.3,60,0,96.82
TEL-0000695,VEH-00118,CLI-0005,TELDEV-000118,4.2.1,2026-03-09,Synthetic OEM Connect,19.5,48,2,89.9
TEL-0000696,VEH-00118,CLI-0005,TELDEV-000118,4.2.1,2026-03-10,Synthetic OEM Connect,376.8,11,6,99.86
TEL-0000697,VEH-00118,CLI-0005,TELDEV-000118,4.2.1,2026-03-11,Synthetic OEM Connect,195.1,53,7,89.61
TEL-0000698,VEH-00118,CLI-0005,TELDEV-000118,5.0.2,2026-03-12,Synthetic Safety Telematics,0.3,60,7,98.79
TEL-0000699,VEH-00118,CLI-0005,TELDEV-000118,4.3.0,2026-03-13,Synthetic GPS Cloud,135.6,69,5,99.48
TEL-0000700,VEH-00118,CLI-0005,TELDEV-000118,5.0.2,2026-03-14,Synthetic Safety Telematics,40.5,63,3,89.51
TEL-0000701,VEH-00067,CLI-0010,TELDEV-000067,5.0.2,2026-03-01,Synthetic GPS Cloud,338.3,18,3,95.91
TEL-0000702,VEH-00067,CLI-0010,TELDEV-000067,5.0.2,2026-03-02,Synthetic GPS Cloud,301.3,36,1,91.0
TEL-0000703,VEH-00067,CLI-0010,TELDEV-000067,4.3.0,2026-03-03,Synthetic GPS Cloud,306.6,38,5,96.53
TEL-0000704,VEH-00067,CLI-0010,TELDEV-000067,4.3.0,2026-03-04,Synthetic Safety Telematics,248.1,66,4,97.12
TEL-0000705,VEH-00067,CLI-0010,TELDEV-000067,4.2.1,2026-03-05,Synthetic OEM Connect,177.2,84,2,94.95
TEL-0000706,VEH-00067,CLI-0010,TELDEV-000067,4.2.1,2026-03-06,Synthetic Safety Telematics,380.5,49,0,97.53
TEL-0000707,VEH-00067,CLI-0010,TELDEV-000067,4.2.1,2026-03-07,Synthetic GPS Cloud,60.0,4,3,89.94
TEL-0000708,VEH-00067,CLI-0010,TELDEV-000067,4.3.0,2026-03-08,Synthetic GPS Cloud,240.3,61,5,90.25
TEL-0000709,VEH-00067,CLI-0010,TELDEV-000067,5.0.2,2026-03-09,Synthetic OEM Connect,189.9,27,7,95.46
TEL-0000710,VEH-00067,CLI-0010,TELDEV-000067,5.0.2,2026-03-10,Synthetic OEM Connect,49.5,35,5,92.05
TEL-0000711,VEH-00067,CLI-0010,TELDEV-000067,4.2.1,2026-03-11,Synthetic OEM Connect,143.2,62,7,95.96
TEL-0000712,VEH-00067,CLI-0010,TELDEV-000067,5.0.2,2026-03-12,Synthetic OEM Connect,320.6,33,1,97.38
TEL-0000713,VEH-00067,CLI-0010,TELDEV-000067,4.3.0,2026-03-13,Synthetic Safety Telematics,10.7,69,2,89.14
TEL-0000714,VEH-00067,CLI-0010,TELDEV-000067,4.3.0,2026-03-14,Synthetic GPS Cloud,50.5,91,4,89.52
TEL-0000715,VEH-00075,CLI-0018,TELDEV-000075,4.3.0,2026-03-01,Synthetic OEM Connect,190.1,70,1,99.6
TEL-0000716,VEH-00075,CLI-0018,TELDEV-000075,5.0.2,2026-03-02,Synthetic GPS Cloud,167.0,65,3,89.7
TEL-0000717,VEH-00075,CLI-0018,TELDEV-000075,5.0.2,2026-03-03,Synthetic GPS Cloud,325.9,25,5,94.31
TEL-0000718,VEH-00075,CLI-0018,TELDEV-000075,4.2.1,2026-03-04,Synthetic Safety Telematics,361.2,67,0,97.6
TEL-0000719,VEH-00075,CLI-0018,TELDEV-000075,4.3.0,2026-03-05,Synthetic Safety Telematics,96.8,67,2,92.49
TEL-0000720,VEH-00075,CLI-0018,TELDEV-000075,4.2.1,2026-03-06,Synthetic Safety Telematics,69.6,81,3,98.12
TEL-0000721,VEH-00075,CLI-0018,TELDEV-000075,5.0.2,2026-03-07,Synthetic GPS Cloud,227.1,78,6,98.3
TEL-0000722,VEH-00075,CLI-0018,TELDEV-000075,4.3.0,2026-03-08,Synthetic GPS Cloud,402.8,51,4,92.68
TEL-0000723,VEH-00075,CLI-0018,TELDEV-000075,5.0.2,2026-03-09,Synthetic OEM Connect,375.4,59,5,89.63
TEL-0000724,VEH-00075,CLI-0018,TELDEV-000075,4.3.0,2026-03-10,Synthetic GPS Cloud,31.4,90,4,90.51
TEL-0000725,VEH-00075,CLI-0018,TELDEV-000075,5.0.2,2026-03-11,Synthetic Safety Telematics,249.5,8,0,97.06
TEL-0000726,VEH-00075,CLI-0018,TELDEV-000075,4.2.1,2026-03-12,Synthetic GPS Cloud,202.0,20,3,92.69
TEL-0000727,VEH-00075,CLI-0018,TELDEV-000075,4.2.1,2026-03-13,Synthetic Safety Telematics,176.0,75,3,90.98
TEL-0000728,VEH-00075,CLI-0018,TELDEV-000075,4.3.0,2026-03-14,Synthetic GPS Cloud,95.0,35,2,98.71
TEL-0000729,VEH-00106,CLI-0017,TELDEV-000106,4.2.1,2026-03-01,Synthetic Safety Telematics,310.7,86,2,90.47
TEL-0000730,VEH-00106,CLI-0017,TELDEV-000106,4.2.1,2026-03-02,Synthetic Safety Telematics,115.7,41,0,95.64
TEL-0000731,VEH-00106,CLI-0017,TELDEV-000106,5.0.2,2026-03-03,Synthetic OEM Connect,220.2,80,7,90.79
TEL-0000732,VEH-00106,CLI-0017,TELDEV-000106,4.3.0,2026-03-04,Synthetic OEM Connect,345.3,69,7,89.84
TEL-0000733,VEH-00106,CLI-0017,TELDEV-000106,5.0.2,2026-03-05,Synthetic OEM Connect,367.6,5,6,98.06
TEL-0000734,VEH-00106,CLI-0017,TELDEV-000106,4.3.0,2026-03-06,Synthetic GPS Cloud,263.3,54,2,98.51
TEL-0000735,VEH-00106,CLI-0017,TELDEV-000106,5.0.2,2026-03-07,Synthetic OEM Connect,318.6,28,1,89.06
TEL-0000736,VEH-00106,CLI-0017,TELDEV-000106,5.0.2,2026-03-08,Synthetic Safety Telematics,403.1,46,3,98.43
TEL-0000737,VEH-00106,CLI-0017,TELDEV-000106,5.0.2,2026-03-09,Synthetic OEM Connect,351.4,55,6,88.68
TEL-0000738,VEH-00106,CLI-0017,TELDEV-000106,4.2.1,2026-03-10,Synthetic OEM Connect,353.8,93,4,98.86
TEL-0000739,VEH-00106,CLI-0017,TELDEV-000106,5.0.2,2026-03-11,Synthetic Safety Telematics,138.1,85,4,99.8
TEL-0000740,VEH-00106,CLI-0017,TELDEV-000106,4.2.1,2026-03-12,Synthetic GPS Cloud,42.5,62,3,95.03
TEL-0000741,VEH-00106,CLI-0017,TELDEV-000106,4.2.1,2026-03-13,Synthetic Safety Telematics,182.2,34,1,99.97
TEL-0000742,VEH-00106,CLI-0017,TELDEV-000106,5.0.2,2026-03-14,Synthetic OEM Connect,235.5,72,6,95.28
TEL-0000743,VEH-00117,CLI-0016,TELDEV-000117,5.0.2,2026-03-01,Synthetic OEM Connect,17.7,13,1,94.91
TEL-0000744,VEH-00117,CLI-0016,TELDEV-000117,4.2.1,2026-03-02,Synthetic GPS Cloud,151.5,86,6,97.78
TEL-0000745,VEH-00117,CLI-0016,TELDEV-000117,5.0.2,2026-03-03,Synthetic Safety Telematics,16.7,82,7,98.23
TEL-0000746,VEH-00117,CLI-0016,TELDEV-000117,5.0.2,2026-03-04,Synthetic Safety Telematics,15.7,51,6,96.03
TEL-0000747,VEH-00117,CLI-0016,TELDEV-000117,4.2.1,2026-03-05,Synthetic GPS Cloud,238.1,3,5,89.19
TEL-0000748,VEH-00117,CLI-0016,TELDEV-000117,4.3.0,2026-03-06,Synthetic GPS Cloud,306.2,32,5,97.82
TEL-0000749,VEH-00117,CLI-0016,TELDEV-000117,4.3.0,2026-03-07,Synthetic OEM Connect,408.9,31,4,93.35
TEL-0000750,VEH-00117,CLI-0016,TELDEV-000117,4.2.1,2026-03-08,Synthetic OEM Connect,192.4,81,4,97.22
TEL-0000751,VEH-00117,CLI-0016,TELDEV-000117,4.2.1,2026-03-09,Synthetic GPS Cloud,234.6,70,5,96.89
TEL-0000752,VEH-00117,CLI-0016,TELDEV-000117,4.3.0,2026-03-10,Synthetic GPS Cloud,354.8,11,5,92.22
TEL-0000753,VEH-00117,CLI-0016,TELDEV-000117,5.0.2,2026-03-11,Synthetic Safety Telematics,338.2,29,5,97.94
TEL-0000754,VEH-00117,CLI-0016,TELDEV-000117,4.2.1,2026-03-12,Synthetic Safety Telematics,38.0,51,5,95.46
TEL-0000755,VEH-00117,CLI-0016,TELDEV-000117,5.0.2,2026-03-13,Synthetic GPS Cloud,317.8,25,4,98.27
TEL-0000756,VEH-00117,CLI-0016,TELDEV-000117,4.3.0,2026-03-14,Synthetic OEM Connect,141.5,56,5,97.06
TEL-0000757,VEH-00084,CLI-0004,TELDEV-000084,4.2.1,2026-03-01,Synthetic OEM Connect,6.7,24,4,98.91
TEL-0000758,VEH-00084,CLI-0004,TELDEV-000084,5.0.2,2026-03-02,Synthetic Safety Telematics,235.4,71,2,92.78
TEL-0000759,VEH-00084,CLI-0004,TELDEV-000084,5.0.2,2026-03-03,Synthetic GPS Cloud,83.4,11,6,98.23
TEL-0000760,VEH-00084,CLI-0004,TELDEV-000084,4.2.1,2026-03-04,Synthetic Safety Telematics,142.9,45,6,89.6
TEL-0000761,VEH-00084,CLI-0004,TELDEV-000084,4.3.0,2026-03-05,Synthetic GPS Cloud,354.9,94,4,95.36
TEL-0000762,VEH-00084,CLI-0004,TELDEV-000084,4.2.1,2026-03-06,Synthetic OEM Connect,419.8,56,0,90.95
TEL-0000763,VEH-00084,CLI-0004,TELDEV-000084,4.2.1,2026-03-07,Synthetic Safety Telematics,416.9,3,7,90.69
TEL-0000764,VEH-00084,CLI-0004,TELDEV-000084,5.0.2,2026-03-08,Synthetic GPS Cloud,103.0,28,7,95.77
TEL-0000765,VEH-00084,CLI-0004,TELDEV-000084,4.2.1,2026-03-09,Synthetic GPS Cloud,5.2,31,0,98.29
TEL-0000766,VEH-00084,CLI-0004,TELDEV-000084,4.3.0,2026-03-10,Synthetic OEM Connect,174.1,70,3,92.95
TEL-0000767,VEH-00084,CLI-0004,TELDEV-000084,5.0.2,2026-03-11,Synthetic Safety Telematics,167.8,73,6,96.96
TEL-0000768,VEH-00084,CLI-0004,TELDEV-000084,5.0.2,2026-03-12,Synthetic OEM Connect,337.4,33,6,92.44
TEL-0000769,VEH-00084,CLI-0004,TELDEV-000084,4.2.1,2026-03-13,Synthetic OEM Connect,227.0,9,2,91.86
TEL-0000770,VEH-00084,CLI-0004,TELDEV-000084,5.0.2,2026-03-14,Synthetic GPS Cloud,334.1,74,2,89.16
TEL-0000771,VEH-00016,CLI-0002,TELDEV-000016,5.0.2,2026-03-01,Synthetic Safety Telematics,199.8,40,1,97.69
TEL-0000772,VEH-00016,CLI-0002,TELDEV-000016,5.0.2,2026-03-02,Synthetic GPS Cloud,302.4,91,3,93.58
TEL-0000773,VEH-00016,CLI-0002,TELDEV-000016,5.0.2,2026-03-03,Synthetic GPS Cloud,193.3,56,7,95.09
TEL-0000774,VEH-00016,CLI-0002,TELDEV-000016,4.2.1,2026-03-04,Synthetic GPS Cloud,9.3,57,0,98.75
TEL-0000775,VEH-00016,CLI-0002,TELDEV-000016,4.3.0,2026-03-05,Synthetic Safety Telematics,62.1,87,5,88.78
TEL-0000776,VEH-00016,CLI-0002,TELDEV-000016,5.0.2,2026-03-06,Synthetic OEM Connect,239.3,93,0,96.56
TEL-0000777,VEH-00016,CLI-0002,TELDEV-000016,4.3.0,2026-03-07,Synthetic OEM Connect,295.8,17,6,90.58
TEL-0000778,VEH-00016,CLI-0002,TELDEV-000016,4.3.0,2026-03-08,Synthetic OEM Connect,226.1,86,4,91.97
TEL-0000779,VEH-00016,CLI-0002,TELDEV-000016,5.0.2,2026-03-09,Synthetic Safety Telematics,397.4,18,5,98.35
TEL-0000780,VEH-00016,CLI-0002,TELDEV-000016,5.0.2,2026-03-10,Synthetic GPS Cloud,299.1,45,1,97.3
TEL-0000781,VEH-00016,CLI-0002,TELDEV-000016,4.2.1,2026-03-11,Synthetic Safety Telematics,26.7,52,2,96.79
TEL-0000782,VEH-00016,CLI-0002,TELDEV-000016,4.2.1,2026-03-12,Synthetic Safety Telematics,325.0,22,2,88.35
TEL-0000783,VEH-00016,CLI-0002,TELDEV-000016,4.3.0,2026-03-13,Synthetic Safety Telematics,50.2,11,1,99.35
TEL-0000784,VEH-00016,CLI-0002,TELDEV-000016,5.0.2,2026-03-14,Synthetic Safety Telematics,398.6,49,6,92.58
TEL-0000785,VEH-00027,CLI-0004,TELDEV-000027,4.3.0,2026-03-01,Synthetic GPS Cloud,355.9,23,1,91.73
TEL-0000786,VEH-00027,CLI-0004,TELDEV-000027,4.2.1,2026-03-02,Synthetic Safety Telematics,180.8,32,7,89.09
TEL-0000787,VEH-00027,CLI-0004,TELDEV-000027,4.3.0,2026-03-03,Synthetic OEM Connect,84.3,44,1,92.08
TEL-0000788,VEH-00027,CLI-0004,TELDEV-000027,4.2.1,2026-03-04,Synthetic Safety Telematics,108.3,77,0,99.78
TEL-0000789,VEH-00027,CLI-0004,TELDEV-000027,4.2.1,2026-03-05,Synthetic Safety Telematics,156.7,21,0,99.56
TEL-0000790,VEH-00027,CLI-0004,TELDEV-000027,5.0.2,2026-03-06,Synthetic GPS Cloud,2.0,49,4,88.33
TEL-0000791,VEH-00027,CLI-0004,TELDEV-000027,5.0.2,2026-03-07,Synthetic Safety Telematics,157.4,8,2,90.26
TEL-0000792,VEH-00027,CLI-0004,TELDEV-000027,5.0.2,2026-03-08,Synthetic OEM Connect,76.4,27,5,89.16
TEL-0000793,VEH-00027,CLI-0004,TELDEV-000027,5.0.2,2026-03-09,Synthetic GPS Cloud,251.9,73,2,98.7
TEL-0000794,VEH-00027,CLI-0004,TELDEV-000027,5.0.2,2026-03-10,Synthetic GPS Cloud,213.1,56,0,95.46
TEL-0000795,VEH-00027,CLI-0004,TELDEV-000027,5.0.2,2026-03-11,Synthetic GPS Cloud,339.0,39,4,89.29
TEL-0000796,VEH-00027,CLI-0004,TELDEV-000027,5.0.2,2026-03-12,Synthetic GPS Cloud,247.8,21,1,93.97
TEL-0000797,VEH-00027,CLI-0004,TELDEV-000027,5.0.2,2026-03-13,Synthetic GPS Cloud,418.9,43,7,99.14
TEL-0000798,VEH-00027,CLI-0004,TELDEV-000027,5.0.2,2026-03-14,Synthetic OEM Connect,329.3,14,1,92.06
TEL-0000799,VEH-00085,CLI-0005,TELDEV-000085,4.3.0,2026-03-01,Synthetic GPS Cloud,100.6,62,3,97.53
TEL-0000800,VEH-00085,CLI-0005,TELDEV-000085,4.2.1,2026-03-02,Synthetic OEM Connect,24.6,61,1,98.17
TEL-0000801,VEH-00085,CLI-0005,TELDEV-000085,4.2.1,2026-03-03,Synthetic Safety Telematics,275.0,67,6,97.08
TEL-0000802,VEH-00085,CLI-0005,TELDEV-000085,5.0.2,2026-03-04,Synthetic GPS Cloud,118.7,17,7,97.16
TEL-0000803,VEH-00085,CLI-0005,TELDEV-000085,4.3.0,2026-03-05,Synthetic Safety Telematics,179.1,55,6,88.99
TEL-0000804,VEH-00085,CLI-0005,TELDEV-000085,4.2.1,2026-03-06,Synthetic OEM Connect,43.8,71,7,95.32
TEL-0000805,VEH-00085,CLI-0005,TELDEV-000085,4.3.0,2026-03-07,Synthetic OEM Connect,416.8,36,0,94.33
TEL-0000806,VEH-00085,CLI-0005,TELDEV-000085,4.2.1,2026-03-08,Synthetic GPS Cloud,397.6,39,2,95.69
TEL-0000807,VEH-00085,CLI-0005,TELDEV-000085,5.0.2,2026-03-09,Synthetic GPS Cloud,224.4,6,4,92.62
